"filename", "language", "Ignore", "TypeScript", "JSON", "JSON with Comments", "YAML", "Markdown", "Shell Script", "Docker", "TypeScript JSX", "PostCSS", "HTML", "PowerShell", "JavaScript", "MS SQL", "Rust", "WebAssembly Text Format", "XML", "comment", "blank", "total"
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\api_contract.ts", "TypeScript", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 306
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\auth.test.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\auth.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\authorization.test.ts", "TypeScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 68
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\authorization.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\billing.test.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\billing.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\credential_notifications.test.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\credential_notifications.ts", "TypeScript", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 103
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\credentials.integration.test.ts", "TypeScript", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 129
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\credentials.ts", "TypeScript", 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 258
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\deployment.test.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\deployment.ts", "TypeScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 91
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\email.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\entitlement.test.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\entitlement.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\execution_coordinator.integration.test.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\execution_coordinator.ts", "TypeScript", 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 321
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\execution_state.test.ts", "TypeScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\execution_state.ts", "TypeScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 89
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\incidents.integration.test.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\incidents.test.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\incidents.ts", "TypeScript", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 178
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\main.ts", "TypeScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 112
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\migrate.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\package_services.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\postgres.test.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\postgres.ts", "TypeScript", 0, 1653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 144, 1800
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\privacy.integration.test.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\privacy.test.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\privacy.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 84
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\product_commerce.ts", "TypeScript", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 126
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\reliability.test.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\reliability.ts", "TypeScript", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 132
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\runner_pool.test.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\runner_pool.ts", "TypeScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\runner_protocol.test.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\runner_protocol.ts", "TypeScript", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 58
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\server.test.ts", "TypeScript", 0, 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 570
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\server.ts", "TypeScript", 0, 1278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 1428
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\support_access.integration.test.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\support_access.test.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\support_access.ts", "TypeScript", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 137
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\types.ts", "TypeScript", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 207
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\usage.integration.test.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\usage.ts", "TypeScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 178
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\usage_producer.test.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\usage_producer.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\webhook_crypto.test.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\chris\Desktop\sandbox\services\control-plane\src\webhook_crypto.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\chris\Desktop\sandbox\services\control-plane\tsconfig.json", "JSON with Comments", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\chris\Desktop\sandbox\services\control-plane\vitest.config.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\chris\Desktop\sandbox\services\hosted-runner\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 18
"c:\Users\chris\Desktop\sandbox\services\hosted-runner\examples\set-data.json", "JSON", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\chris\Desktop\sandbox\services\hosted-runner\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 0, 0, 0, 19, 492
"c:\Users\chris\Desktop\sandbox\services\hosted-runner\src\main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 2, 63
"c:\Users\chris\Desktop\sandbox\services\hosted-runner\src\usage.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 7, 141
"c:\Users\chris\Desktop\sandbox\services\scheduler\package.json", "JSON", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\chris\Desktop\sandbox\services\scheduler\src\postgres.integration.test.ts", "TypeScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\chris\Desktop\sandbox\services\scheduler\src\postgres.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\chris\Desktop\sandbox\services\scheduler\src\queue.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\chris\Desktop\sandbox\services\scheduler\src\schedule.test.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\chris\Desktop\sandbox\services\scheduler\src\schedule.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 38
"c:\Users\chris\Desktop\sandbox\services\scheduler\tsconfig.json", "JSON with Comments", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\chris\Desktop\sandbox\services\scheduler\vitest.config.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\chris\Desktop\sandbox\src-tauri\build.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\chris\Desktop\sandbox\src-tauri\capabilities\default.json", "JSON", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\001_initial.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 6, 50
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\002_schedule_state.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 11
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\003_browser_integrations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 10, 97
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\004_integration_polling.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 10
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\005_plugin_installations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 5, 62
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\006_plugin_execution.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 4, 31
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\007_runner_command_receipts.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 3, 17
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\008_workflow_metadata.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\migrations\009_workflow_revisions_and_state.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 5, 34
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\db.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2080, 0, 0, 0, 93, 2173
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\engine.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2531, 0, 0, 0, 54, 2585
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\error.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 3, 55
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\model.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 521, 0, 0, 11, 41, 573
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\permissions.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 5, 76
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\redaction.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 5, 68
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\references.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 5, 124
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\schedule.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 3, 111
"c:\Users\chris\Desktop\sandbox\src-tauri\engine\src\validation.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 637, 0, 0, 0, 15, 652
"c:\Users\chris\Desktop\sandbox\src-tauri\gen\schemas\acl-manifests.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\chris\Desktop\sandbox\src-tauri\gen\schemas\capabilities.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\chris\Desktop\sandbox\src-tauri\gen\schemas\desktop-schema.json", "JSON", 0, 0, 2843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2843
"c:\Users\chris\Desktop\sandbox\src-tauri\gen\schemas\windows-schema.json", "JSON", 0, 0, 2843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2843
"c:\Users\chris\Desktop\sandbox\src-tauri\icons\android\mipmap-anydpi-v26\ic_launcher.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5
"c:\Users\chris\Desktop\sandbox\src-tauri\icons\android\values\ic_launcher_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4
"c:\Users\chris\Desktop\sandbox\src-tauri\icons\icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 9
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\examples\verify_package.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 2, 33
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\broker.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835, 0, 0, 0, 43, 878
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\error.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 22
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 3, 25
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\manifest.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 705, 0, 0, 0, 34, 739
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\package.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 22, 371
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\runtime.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 431, 0, 0, 0, 20, 451
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\src\schema.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 1, 6, 80
"c:\Users\chris\Desktop\sandbox\src-tauri\plugin-runtime\tests\example_plugins.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 8, 138
"c:\Users\chris\Desktop\sandbox\src-tauri\src\account_auth.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 20, 356
"c:\Users\chris\Desktop\sandbox\src-tauri\src\browser_sidecar.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 19, 307
"c:\Users\chris\Desktop\sandbox\src-tauri\src\commands.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2284, 0, 0, 0, 85, 2369
"c:\Users\chris\Desktop\sandbox\src-tauri\src\credential_vault.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 12, 110
"c:\Users\chris\Desktop\sandbox\src-tauri\src\integrations.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 12, 537
"c:\Users\chris\Desktop\sandbox\src-tauri\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 492, 0, 0, 0, 13, 505
"c:\Users\chris\Desktop\sandbox\src-tauri\src\main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\chris\Desktop\sandbox\src-tauri\src\marketplace.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 14, 232
"c:\Users\chris\Desktop\sandbox\src-tauri\src\oauth.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 13, 229
"c:\Users\chris\Desktop\sandbox\src-tauri\src\plugin_manager.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 914, 0, 0, 2, 46, 962
"c:\Users\chris\Desktop\sandbox\src-tauri\src\remote_runner.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 16, 330
"c:\Users\chris\Desktop\sandbox\src-tauri\src\runner.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 0, 0, 0, 9, 386
"c:\Users\chris\Desktop\sandbox\src-tauri\src\sync_crypto.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 22, 422
"c:\Users\chris\Desktop\sandbox\src-tauri\src\templates.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 479, 0, 0, 0, 11, 490
"c:\Users\chris\Desktop\sandbox\src-tauri\tauri.conf.json", "JSON", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"c:\Users\chris\Desktop\sandbox\src\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 344
"c:\Users\chris\Desktop\sandbox\src\api.ts", "TypeScript", 0, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 468
"c:\Users\chris\Desktop\sandbox\src\attribution.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\chris\Desktop\sandbox\src\catalogue.test.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\chris\Desktop\sandbox\src\catalogue.ts", "TypeScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 107
"c:\Users\chris\Desktop\sandbox\src\code_splitting.test.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\chris\Desktop\sandbox\src\components\AccessibleWorkflowEditor.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"c:\Users\chris\Desktop\sandbox\src\components\AccessibleWorkflowEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\chris\Desktop\sandbox\src\components\ApprovalRequest.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 300
"c:\Users\chris\Desktop\sandbox\src\components\BrowserRecorder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 368
"c:\Users\chris\Desktop\sandbox\src\components\CloudView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 524
"c:\Users\chris\Desktop\sandbox\src\components\CommandPalette.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\chris\Desktop\sandbox\src\components\CommandPalette.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 305
"c:\Users\chris\Desktop\sandbox\src\components\ConnectionsSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 422
"c:\Users\chris\Desktop\sandbox\src\components\Dashboard.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 121
